"","Ensembl_ID","Symbol"
"1796","MIMAT0019853","hsa-miR-4731-5p"
"1797","MIMAT0019854","hsa-miR-4731-3p"
"1798","MI0006432","hsa-mir-1288"
"1799","MIMAT0005942","hsa-miR-1288-3p"
"1800","MIMAT0026743","hsa-miR-1288-5p"
"1801","MI0022622","hsa-mir-6777"
"1802","MIMAT0027454","hsa-miR-6777-5p"
"1803","MIMAT0027455","hsa-miR-6777-3p"
"1804","MI0003646","hsa-mir-33b"
"1805","MIMAT0003301","hsa-miR-33b-5p"
"1806","MIMAT0004811","hsa-miR-33b-3p"
"1807","MI0022623","hsa-mir-6778"
"1808","MIMAT0027456","hsa-miR-6778-5p"
"1809","MIMAT0027457","hsa-miR-6778-3p"
"1810","MI0006273","hsa-mir-1180"
"1811","MIMAT0005825","hsa-miR-1180-3p"
"1812","MIMAT0026735","hsa-miR-1180-5p"
"1813","MI0016889","hsa-mir-4522"
"1814","MIMAT0019060","hsa-miR-4522"
"1815","MI0017359","hsa-mir-4723"
"1816","MIMAT0019838","hsa-miR-4723-5p"
"1817","MIMAT0019839","hsa-miR-4723-3p"
"1818","MI0001729","hsa-mir-451a"
"1819","MIMAT0001631","hsa-miR-451a"
"1820","MI0017360","hsa-mir-451b"
"1821","MIMAT0019840","hsa-miR-451b"
"1822","MI0000460","hsa-mir-144"
"1823","MIMAT0004600","hsa-miR-144-5p"
"1824","MIMAT0000436","hsa-miR-144-3p"
"1825","MI0017369","hsa-mir-4732"
"1826","MIMAT0019855","hsa-miR-4732-5p"
"1827","MIMAT0019856","hsa-miR-4732-3p"
"1828","MI0016890","hsa-mir-4523"
"1829","MIMAT0019061","hsa-miR-4523"
"1830","MI0001445","hsa-mir-423"
"1831","MIMAT0004748","hsa-miR-423-5p"
"1832","MIMAT0001340","hsa-miR-423-3p"
"1833","MI0014226","hsa-mir-3184"
"1834","MIMAT0015064","hsa-miR-3184-5p"
"1835","MIMAT0022731","hsa-miR-3184-3p"
"1836","MI0017370","hsa-mir-4733"
"1837","MIMAT0019857","hsa-miR-4733-5p"
"1838","MIMAT0019858","hsa-miR-4733-3p"
"1839","MI0017361","hsa-mir-4724"
"1840","MIMAT0019841","hsa-miR-4724-5p"
"1841","MIMAT0019842","hsa-miR-4724-3p"
"1842","MI0000487","hsa-mir-193a"
"1843","MIMAT0004614","hsa-miR-193a-5p"
"1844","MIMAT0000459","hsa-miR-193a-3p"
"1845","MI0017362","hsa-mir-4725"
"1846","MIMAT0019843","hsa-miR-4725-5p"
"1847","MIMAT0019844","hsa-miR-4725-3p"
"1848","MI0000769","hsa-mir-365b"
"1849","MIMAT0022833","hsa-miR-365b-5p"
"1850","MIMAT0022834","hsa-miR-365b-3p"
"1851","MI0003647","hsa-mir-632"
"1852","MIMAT0003302","hsa-miR-632"
"1853","MI0013083","hsa-mir-2909"
"1854","MIMAT0013863","hsa-miR-2909"
"1855","MI0021273","hsa-mir-378j"
"1856","MIMAT0024612","hsa-miR-378j"
"1857","MI0017371","hsa-mir-4734"
"1858","MIMAT0019859","hsa-miR-4734"
"1859","MI0017363","hsa-mir-4726"
"1860","MIMAT0019845","hsa-miR-4726-5p"
"1861","MIMAT0019846","hsa-miR-4726-3p"
"1862","MI0017364","hsa-mir-4727"
"1863","MIMAT0019847","hsa-miR-4727-5p"
"1864","MIMAT0019848","hsa-miR-4727-3p"
"1865","MI0022624","hsa-mir-6779"
"1866","MIMAT0027458","hsa-miR-6779-5p"
"1867","MIMAT0027459","hsa-miR-6779-3p"
"1868","MI0032315","hsa-mir-548bc"
"1869","MIMAT0039765","hsa-miR-548bc"
"1870","MI0017365","hsa-mir-4728"
"1871","MIMAT0019849","hsa-miR-4728-5p"
"1872","MIMAT0019850","hsa-miR-4728-3p"
"1873","MI0022731","hsa-mir-6884"
"1874","MIMAT0027668","hsa-miR-6884-5p"
"1875","MIMAT0027669","hsa-miR-6884-3p"
"1876","MI0022713","hsa-mir-6866"
"1877","MIMAT0027632","hsa-miR-6866-5p"
"1878","MIMAT0027633","hsa-miR-6866-3p"
"1879","MI0022714","hsa-mir-6867"
"1880","MIMAT0027634","hsa-miR-6867-5p"
"1881","MIMAT0027635","hsa-miR-6867-3p"
"1882","MI0022222","hsa-mir-6510"
"1883","MIMAT0025476","hsa-miR-6510-5p"
"1884","MIMAT0025477","hsa-miR-6510-3p"
"1885","MI0019137","hsa-mir-548at"
"1886","MIMAT0022277","hsa-miR-548at-5p"
"1887","MIMAT0022278","hsa-miR-548at-3p"
"1888","MI0017878","hsa-mir-5010"
"1889","MIMAT0021043","hsa-miR-5010-5p"
"1890","MIMAT0021044","hsa-miR-5010-3p"
"1891","MI0022625","hsa-mir-6780a"
"1892","MIMAT0027460","hsa-miR-6780a-5p"
"1893","MIMAT0027461","hsa-miR-6780a-3p"
"1894","MI0022626","hsa-mir-6781"
"1895","MIMAT0027462","hsa-miR-6781-5p"
"1896","MIMAT0027463","hsa-miR-6781-3p"
"1897","MI0010636","hsa-mir-2117"
"1898","MIMAT0011162","hsa-miR-2117"
"1899","MI0022627","hsa-mir-6782"
"1900","MIMAT0027464","hsa-miR-6782-5p"
"1901","MIMAT0027465","hsa-miR-6782-3p"
"1902","MI0022628","hsa-mir-6783"
"1903","MIMAT0027466","hsa-miR-6783-5p"
"1904","MIMAT0027467","hsa-miR-6783-3p"
"1905","MI0022629","hsa-mir-6784"
"1906","MIMAT0027468","hsa-miR-6784-5p"
"1907","MIMAT0027469","hsa-miR-6784-3p"
"1908","MI0015844","hsa-mir-4315-1"
"1909","MIMAT0016866","hsa-miR-4315"
"1910","MI0017978","hsa-mir-5089"
"1911","MIMAT0021081","hsa-miR-5089-5p"
"1912","MIMAT0022984","hsa-miR-5089-3p"
"1913","MI0033056","hsa-mir-10226"
"1914","MIMAT0041128","hsa-miR-10226"
"1915","MI0000462","hsa-mir-152"
"1916","MIMAT0000438","hsa-miR-152-3p"
"1917","MIMAT0026479","hsa-miR-152-5p"
"1918","MI0006335","hsa-mir-1203"
"1919","MIMAT0005866","hsa-miR-1203"
"1920","MI0000266","hsa-mir-10a"
"1921","MIMAT0000253","hsa-miR-10a-5p"
"1922","MIMAT0004555","hsa-miR-10a-3p"
"1923","MI0000238","hsa-mir-196a-1"
"1924","MIMAT0000226_1","hsa-miR-196a-5p"
"1925","MIMAT0037307","hsa-miR-196a-1-3p"
"1926","MI0014227","hsa-mir-3185"
"1927","MIMAT0015065","hsa-miR-3185"
"1928","MI0021274","hsa-mir-6129"
"1929","MIMAT0024613","hsa-miR-6129"
"1930","MI0021472","hsa-mir-6165"
"1931","MIMAT0024782","hsa-miR-6165"
"1932","MI0025895","hsa-mir-8059"
"1933","MIMAT0030986","hsa-miR-8059"
"1934","MI0016004","hsa-mir-3614"
"1935","MIMAT0017992","hsa-miR-3614-5p"
"1936","MIMAT0017993","hsa-miR-3614-3p"
"1937","MI0000458","hsa-mir-142"
"1938","MIMAT0000433","hsa-miR-142-5p"
"1939","MIMAT0000434","hsa-miR-142-3p"
"1940","MI0017373","hsa-mir-4736"
"1941","MIMAT0019862","hsa-miR-4736"
"1942","MI0003820","hsa-mir-454"
"1943","MIMAT0003884","hsa-miR-454-5p"
"1944","MIMAT0003885","hsa-miR-454-3p"
"1945","MI0000745","hsa-mir-301a"
"1946","MIMAT0000688","hsa-miR-301a-3p"
"1947","MIMAT0022696","hsa-miR-301a-5p"
"1948","MI0017366","hsa-mir-4729"
"1949","MIMAT0019851","hsa-miR-4729"
"1950","MI0000077","hsa-mir-21"
"1951","MIMAT0000076","hsa-miR-21-5p"
"1952","MIMAT0004494","hsa-miR-21-3p"
"1953","MI0017374","hsa-mir-4737"
"1954","MIMAT0019863","hsa-miR-4737"
"1955","MI0003648","hsa-mir-633"
"1956","MIMAT0003303","hsa-miR-633"
"1957","MI0017375","hsa-mir-3064"
"1958","MIMAT0019864","hsa-miR-3064-5p"
"1959","MIMAT0019865","hsa-miR-3064-3p"
"1960","MI0017932","hsa-mir-5047"
"1961","MIMAT0020541","hsa-miR-5047"
"1962","MI0020357","hsa-mir-6080"
"1963","MIMAT0023705","hsa-miR-6080"
"1964","MI0015983","hsa-mir-4315-2"
"1965","MIMAT0016866_1","hsa-miR-4315"
"1966","MI0003649","hsa-mir-634"
"1967","MIMAT0003304","hsa-miR-634"
"1968","MI0003671","hsa-mir-548d-2"
"1969","MIMAT0004812","hsa-miR-548d-5p"
"1970","MIMAT0003323","hsa-miR-548d-3p"
"1971","MI0016690","hsa-mir-548aa-2"
"1972","MIMAT0018447","hsa-miR-548aa"
"1973","MI0003650","hsa-mir-635"
"1974","MIMAT0003305","hsa-miR-635"
"1975","MI0019114","hsa-mir-4524b"
"1976","MIMAT0022255","hsa-miR-4524b-5p"
"1977","MIMAT0022256","hsa-miR-4524b-3p"
"1978","MI0016891","hsa-mir-4524a"
"1979","MIMAT0019062","hsa-miR-4524a-5p"
"1980","MIMAT0019063","hsa-miR-4524a-3p"
"1981","MI0016005","hsa-mir-3615"
"1982","MIMAT0017994","hsa-miR-3615"
"1983","MI0016079","hsa-mir-3678"
"1984","MIMAT0018102","hsa-miR-3678-5p"
"1985","MIMAT0018103","hsa-miR-3678-3p"
"1986","MI0022630","hsa-mir-6785"
"1987","MIMAT0027470","hsa-miR-6785-5p"
"1988","MIMAT0027471","hsa-miR-6785-3p"
"1989","MI0017376","hsa-mir-4738"
"1990","MIMAT0019866","hsa-miR-4738-5p"
"1991","MIMAT0019867","hsa-miR-4738-3p"
"1992","MI0022715","hsa-mir-6868"
"1993","MIMAT0027636","hsa-miR-6868-5p"
"1994","MIMAT0027637","hsa-miR-6868-3p"
"1995","MI0003651","hsa-mir-636"
"1996","MIMAT0003306","hsa-miR-636"
"1997","MI0025513","hsa-mir-6516"
"1998","MIMAT0030417","hsa-miR-6516-5p"
"1999","MIMAT0030418","hsa-miR-6516-3p"
"2000","MI0015845","hsa-mir-4316"
"2001","MIMAT0016867","hsa-miR-4316"
"2002","MI0017377","hsa-mir-4739"
"2003","MIMAT0019868","hsa-miR-4739"
"2004","MI0016748","hsa-mir-1268b"
"2005","MIMAT0018925","hsa-miR-1268b"
"2006","MI0017367","hsa-mir-4730"
"2007","MIMAT0019852","hsa-miR-4730"
"2008","MI0003681","hsa-mir-657"
"2009","MIMAT0003335","hsa-miR-657"
"2010","MI0014228","hsa-mir-3065"
"2011","MIMAT0015066","hsa-miR-3065-5p"
"2012","MIMAT0015378","hsa-miR-3065-3p"
"2013","MI0000814","hsa-mir-338"
"2014","MIMAT0004701","hsa-miR-338-5p"
"2015","MIMAT0000763","hsa-miR-338-3p"
"2016","MI0006385","hsa-mir-1250"
"2017","MIMAT0005902","hsa-miR-1250-5p"
"2018","MIMAT0026740","hsa-miR-1250-3p"
"2019","MI0017378","hsa-mir-4740"
"2020","MIMAT0019869","hsa-miR-4740-5p"
"2021","MIMAT0019870","hsa-miR-4740-3p"
"2022","MI0014229","hsa-mir-3186"
"2023","MIMAT0015067","hsa-miR-3186-5p"
"2024","MIMAT0015068","hsa-miR-3186-3p"
"2025","MI0022631","hsa-mir-6786"
"2026","MIMAT0027472","hsa-miR-6786-5p"
"2027","MIMAT0027473","hsa-miR-6786-3p"
"2028","MI0022632","hsa-mir-6787"
"2029","MIMAT0027474","hsa-miR-6787-5p"
"2030","MIMAT0027475","hsa-miR-6787-3p"
"2031","MI0016892","hsa-mir-4525"
"2032","MIMAT0019064","hsa-miR-4525"
"2033","MI0025914","hsa-mir-8078"
"2034","MIMAT0031005","hsa-miR-8078"
"2035","MI0022553","hsa-mir-6718"
"2036","MIMAT0025849","hsa-miR-6718-5p"
"2037","MI0016994","hsa-mir-3976"
"2038","MIMAT0019361","hsa-miR-3976"
"2039","MI0015850","hsa-mir-4317"
"2040","MIMAT0016872","hsa-miR-4317"
"2041","MI0022633","hsa-mir-6788"
"2042","MIMAT0027476","hsa-miR-6788-5p"
"2043","MIMAT0027477","hsa-miR-6788-3p"
"2044","MI0023613","hsa-mir-7153"
"2045","MIMAT0028216","hsa-miR-7153-5p"
"2046","MIMAT0028217","hsa-miR-7153-3p"
"2047","MI0018169","hsa-mir-5190"
"2048","MIMAT0021121","hsa-miR-5190"
"2049","MI0016893","hsa-mir-4526"
"2050","MIMAT0019065","hsa-miR-4526"
"2051","MI0014230","hsa-mir-3156-2"
"2052","MIMAT0015030_1","hsa-miR-3156-5p"
"2053","MIMAT0019209_1","hsa-miR-3156-3p"
"2054","MI0003778","hsa-mir-320c-1"
"2055","MIMAT0005793","hsa-miR-320c"
"2056","MI0000450","hsa-mir-133a-1"
"2057","MIMAT0000427","hsa-miR-133a-3p"
"2058","MIMAT0026478","hsa-miR-133a-5p"
"2059","MI0000437","hsa-mir-1-2"
"2060","MIMAT0000416","hsa-miR-1-3p"
"2061","MI0017379","hsa-mir-4741"
"2062","MIMAT0019871","hsa-miR-4741"
"2063","MI0008191","hsa-mir-320c-2"
"2064","MIMAT0005793_1","hsa-miR-320c"
"2065","MI0025893","hsa-mir-8057"
"2066","MIMAT0030984","hsa-miR-8057"
"2067","MI0006418","hsa-mir-302f"
"2068","MIMAT0005932","hsa-miR-302f"
"2069","MI0016993","hsa-mir-3975"
"2070","MIMAT0019360","hsa-miR-3975"
"2071","MI0000274","hsa-mir-187"
"2072","MIMAT0004561","hsa-miR-187-5p"
"2073","MIMAT0000262","hsa-miR-187-3p"
"2074","MI0016439","hsa-mir-3929"
"2075","MIMAT0018206","hsa-miR-3929"
"2076","MI0015847","hsa-mir-4318"
"2077","MIMAT0016869","hsa-miR-4318"
"2078","MI0005716","hsa-mir-924"
"2079","MIMAT0004974","hsa-miR-924"
"2080","MI0019140","hsa-mir-5583-2"
"2081","MIMAT0022281","hsa-miR-5583-5p"
"2082","MIMAT0022282","hsa-miR-5583-3p"
"2083","MI0019139","hsa-mir-5583-1"
"2084","MIMAT0022281_1","hsa-miR-5583-5p"
"2085","MIMAT0022282_1","hsa-miR-5583-3p"
"2086","MI0015848","hsa-mir-4319"
"2087","MIMAT0016870","hsa-miR-4319"
"2088","MI0016894","hsa-mir-4527"
"2089","MIMAT0019066","hsa-miR-4527"
"2090","MI0017381","hsa-mir-4743"
"2091","MIMAT0019874","hsa-miR-4743-5p"
"2092","MIMAT0022978","hsa-miR-4743-3p"
"2093","MI0017382","hsa-mir-4744"
"2094","MIMAT0019875","hsa-miR-4744"
"2095","MI0007260","hsa-mir-1539"
"2096","MIMAT0007401","hsa-miR-1539"
"2097","MI0015849","hsa-mir-4320"
"2098","MIMAT0016871","hsa-miR-4320"
"2099","MI0016895","hsa-mir-4528"
"2100","MIMAT0019067","hsa-miR-4528"
"2101","MI0016896","hsa-mir-4529"
"2102","MIMAT0019236","hsa-miR-4529-5p"
"2103","MIMAT0019068","hsa-miR-4529-3p"
"2104","MI0000442","hsa-mir-122"
"2105","MIMAT0000421","hsa-miR-122-5p"
"2106","MIMAT0004590","hsa-miR-122-3p"
"2107","MI0017383","hsa-mir-122b"
"2108","MIMAT0019876","hsa-miR-122b-5p"
"2109","MIMAT0019877","hsa-miR-122b-3p"
"2110","MI0017879","hsa-mir-5011"
"2111","MIMAT0021045","hsa-miR-5011-5p"
"2112","MIMAT0021046","hsa-miR-5011-3p"
"2113","MI0019152","hsa-mir-548av"
"2114","MIMAT0022303","hsa-miR-548av-5p"
"2115","MIMAT0022304","hsa-miR-548av-3p"
"2116","MI0015980","hsa-mir-1302-11"
"2117","MIMAT0005890_3","hsa-miR-1302"
"2118","MI0017384","hsa-mir-4745"
"2119","MIMAT0019878","hsa-miR-4745-5p"
"2120","MIMAT0019879","hsa-miR-4745-3p"
"2121","MI0014231","hsa-mir-3187"
"2122","MIMAT0015069","hsa-miR-3187-3p"
"2123","MIMAT0019216","hsa-miR-3187-5p"
"2124","MI0008330","hsa-mir-1909"
"2125","MIMAT0007882","hsa-miR-1909-5p"
"2126","MIMAT0007883","hsa-miR-1909-3p"
"2127","MI0006316","hsa-mir-1227"
"2128","MIMAT0005580","hsa-miR-1227-3p"
"2129","MIMAT0022941","hsa-miR-1227-5p"
"2130","MI0022634","hsa-mir-6789"
"2131","MIMAT0027478","hsa-miR-6789-5p"
"2132","MIMAT0027479","hsa-miR-6789-3p"
"2133","MI0015852","hsa-mir-4321"
"2134","MIMAT0016874","hsa-miR-4321"
"2135","MI0022959","hsa-mir-7108"
"2136","MIMAT0028113","hsa-miR-7108-5p"
"2137","MIMAT0028114","hsa-miR-7108-3p"
"2138","MI0025520","hsa-mir-7850"
"2139","MIMAT0030425","hsa-miR-7850-5p"
"2140","MI0003652","hsa-mir-637"
"2141","MIMAT0003307","hsa-miR-637"
"2142","MI0017385","hsa-mir-4746"
"2143","MIMAT0019880","hsa-miR-4746-5p"
"2144","MIMAT0019881","hsa-miR-4746-3p"
"2145","MI0000265","hsa-mir-7-3"
"2146","MIMAT0000252_1","hsa-miR-7-5p"
"2147","MI0017386","hsa-mir-4747"
"2148","MIMAT0019882","hsa-miR-4747-5p"
"2149","MIMAT0019883","hsa-miR-4747-3p"
"2150","MI0022732","hsa-mir-6885"
"2151","MIMAT0027670","hsa-miR-6885-5p"
"2152","MIMAT0027671","hsa-miR-6885-3p"
"2153","MI0022635","hsa-mir-6790"
"2154","MIMAT0027480","hsa-miR-6790-5p"
"2155","MIMAT0027481","hsa-miR-6790-3p"
"2156","MI0016597","hsa-mir-3940"
"2157","MIMAT0018356","hsa-miR-3940-3p"
"2158","MIMAT0019229","hsa-miR-3940-5p"
"2159","MI0022636","hsa-mir-6791"
"2160","MIMAT0027482","hsa-miR-6791-5p"
"2161","MIMAT0027483","hsa-miR-6791-3p"
"2162","MI0022637","hsa-mir-6792"
"2163","MIMAT0027484","hsa-miR-6792-5p"
"2164","MIMAT0027485","hsa-miR-6792-3p"
"2165","MI0017865","hsa-mir-4999"
"2166","MIMAT0021017","hsa-miR-4999-5p"
"2167","MIMAT0021018","hsa-miR-4999-3p"
"2168","MI0019148","hsa-mir-5589"
"2169","MIMAT0022297","hsa-miR-5589-5p"
"2170","MIMAT0022298","hsa-miR-5589-3p"
"2171","MI0015851","hsa-mir-4322"
"2172","MIMAT0016873","hsa-miR-4322"
"2173","MI0006274","hsa-mir-1181"
"2174","MIMAT0005826","hsa-miR-1181"
"2175","MI0006328","hsa-mir-1238"
"2176","MIMAT0005593","hsa-miR-1238-3p"
"2177","MIMAT0022947","hsa-miR-1238-5p"
"2178","MI0003653","hsa-mir-638"
"2179","MIMAT0003308","hsa-miR-638"
"2180","MI0017387","hsa-mir-4748"
"2181","MIMAT0019884","hsa-miR-4748"
"2182","MI0000242","hsa-mir-199a-1"
"2183","MIMAT0000231_1","hsa-miR-199a-5p"
"2184","MIMAT0000232_1","hsa-miR-199a-3p"
"2185","MI0022638","hsa-mir-6793"
"2186","MIMAT0027486","hsa-miR-6793-5p"
"2187","MIMAT0027487","hsa-miR-6793-3p"
"2188","MI0022733","hsa-mir-6886"
"2189","MIMAT0027672","hsa-miR-6886-5p"
"2190","MIMAT0027673","hsa-miR-6886-3p"
"2191","MI0025750","hsa-mir-7974"
"2192","MIMAT0031177","hsa-miR-7974"
"2193","MI0033419","hsa-mir-10395"
"2194","MIMAT0041621","hsa-miR-10395-5p"
"2195","MIMAT0041622","hsa-miR-10395-3p"
"2196","MI0019285","hsa-mir-5684"
"2197","MIMAT0022473","hsa-miR-5684"
"2198","MI0022639","hsa-mir-6794"
"2199","MIMAT0027488","hsa-miR-6794-5p"
"2200","MIMAT0027489","hsa-miR-6794-3p"
"2201","MI0019302","hsa-mir-5695"
"2202","MIMAT0022488","hsa-miR-5695"
"2203","MI0022227","hsa-mir-6515"
"2204","MIMAT0025486","hsa-miR-6515-5p"
"2205","MIMAT0025487","hsa-miR-6515-3p"
"2206","MI0000081","hsa-mir-24-2"
"2207","MIMAT0000080","hsa-miR-24-3p"
"2208","MIMAT0004497","hsa-miR-24-2-5p"
"2209","MI0000085","hsa-mir-27a"
"2210","MIMAT0004501","hsa-miR-27a-5p"
"2211","MIMAT0000084","hsa-miR-27a-3p"
"2212","MI0000079","hsa-mir-23a"
"2213","MIMAT0004496","hsa-miR-23a-5p"
"2214","MIMAT0000078","hsa-miR-23a-3p"
"2215","MI0000271","hsa-mir-181c"
"2216","MIMAT0000258","hsa-miR-181c-5p"
"2217","MIMAT0004559","hsa-miR-181c-3p"
"2218","MI0003139","hsa-mir-181d"
"2219","MIMAT0002821","hsa-miR-181d-5p"
"2220","MIMAT0026608","hsa-miR-181d-3p"
"2221","MI0020340","hsa-mir-1199"
"2222","MIMAT0031119","hsa-miR-1199-5p"
"2223","MIMAT0031120","hsa-miR-1199-3p"
"2224","MI0003654","hsa-mir-639"
"2225","MIMAT0003309","hsa-miR-639"
"2226","MI0022640","hsa-mir-6795"
"2227","MIMAT0027490","hsa-miR-6795-5p"
"2228","MIMAT0027491","hsa-miR-6795-3p"
"2229","MI0007075","hsa-mir-1470"
"2230","MIMAT0007348","hsa-miR-1470"
"2231","MI0014232","hsa-mir-3188"
"2232","MIMAT0015070","hsa-miR-3188"
"2233","MI0014233","hsa-mir-3189"
"2234","MIMAT0015071","hsa-miR-3189-3p"
"2235","MIMAT0019217","hsa-miR-3189-5p"
"2236","MI0003655","hsa-mir-640"
"2237","MIMAT0003310","hsa-miR-640"
"2238","MI0006407","hsa-mir-1270"
"2239","MIMAT0005924","hsa-miR-1270"
"2240","MI0022734","hsa-mir-6887"
"2241","MIMAT0027674","hsa-miR-6887-5p"
"2242","MIMAT0027675","hsa-miR-6887-3p"
"2243","MI0018175","hsa-mir-5196"
"2244","MIMAT0021128","hsa-miR-5196-5p"
"2245","MIMAT0021129","hsa-miR-5196-3p"
"2246","MI0016897","hsa-mir-4530"
"2247","MIMAT0019069","hsa-miR-4530"
"2248","MI0022554","hsa-mir-6719"
"2249","MIMAT0025850","hsa-miR-6719-3p"
"2250","MI0003656","hsa-mir-641"
"2251","MIMAT0003311","hsa-miR-641"
"2252","MI0022641","hsa-mir-6796"
"2253","MIMAT0027492","hsa-miR-6796-5p"
"2254","MIMAT0027493","hsa-miR-6796-3p"
"2255","MI0022642","hsa-mir-6797"
"2256","MIMAT0027494","hsa-miR-6797-5p"
"2257","MIMAT0027495","hsa-miR-6797-3p"
"2258","MI0015853","hsa-mir-4323"
"2259","MIMAT0016875","hsa-miR-4323"
"2260","MI0025913","hsa-mir-8077"
"2261","MIMAT0031004","hsa-miR-8077"
"2262","MI0016898","hsa-mir-4531"
"2263","MIMAT0019070","hsa-miR-4531"
"2264","MI0025921","hsa-mir-8085"
"2265","MIMAT0031012","hsa-miR-8085"
"2266","MI0020365","hsa-mir-6088"
"2267","MIMAT0023713","hsa-miR-6088"
"2268","MI0000803","hsa-mir-330"
"2269","MIMAT0004693","hsa-miR-330-5p"
"2270","MIMAT0000751","hsa-miR-330-3p"
"2271","MI0003657","hsa-mir-642a"
"2272","MIMAT0003312","hsa-miR-642a-5p"
"2273","MIMAT0020924","hsa-miR-642a-3p"
"2274","MI0016685","hsa-mir-642b"
"2275","MIMAT0018444","hsa-miR-642b-3p"
"2276","MIMAT0022736","hsa-miR-642b-5p"
"2277","MI0003834","hsa-mir-769"
"2278","MIMAT0003886","hsa-miR-769-5p"
"2279","MIMAT0003887","hsa-miR-769-3p"
"2280","MI0014234","hsa-mir-320e"
"2281","MIMAT0015072","hsa-miR-320e"
"2282","MI0014235","hsa-mir-3190"
"2283","MIMAT0015073","hsa-miR-3190-5p"
"2284","MIMAT0022839","hsa-miR-3190-3p"
"2285","MI0014236","hsa-mir-3191"
"2286","MIMAT0015075","hsa-miR-3191-3p"
"2287","MIMAT0022732","hsa-miR-3191-5p"
"2288","MI0022643","hsa-mir-6798"
"2289","MIMAT0027496","hsa-miR-6798-5p"
"2290","MIMAT0027497","hsa-miR-6798-3p"
"2291","MI0015854","hsa-mir-4324"
"2292","MIMAT0016876","hsa-miR-4324"
"2293","MI0000479","hsa-mir-150"
"2294","MIMAT0000451","hsa-miR-150-5p"
"2295","MIMAT0004610","hsa-miR-150-3p"
"2296","MI0017977","hsa-mir-5088"
"2297","MIMAT0021080","hsa-miR-5088-5p"
"2298","MIMAT0027041","hsa-miR-5088-3p"
"2299","MI0022644","hsa-mir-6799"
"2300","MIMAT0027498","hsa-miR-6799-5p"
"2301","MIMAT0027499","hsa-miR-6799-3p"
"2302","MI0022645","hsa-mir-6800"
"2303","MIMAT0027500","hsa-miR-6800-5p"
"2304","MIMAT0027501","hsa-miR-6800-3p"
"2305","MI0017388","hsa-mir-4749"
"2306","MIMAT0019885","hsa-miR-4749-5p"
"2307","MIMAT0019886","hsa-miR-4749-3p"
"2308","MI0017389","hsa-mir-4750"
"2309","MIMAT0019887","hsa-miR-4750-5p"
"2310","MIMAT0022979","hsa-miR-4750-3p"
"2311","MI0017390","hsa-mir-4751"
"2312","MIMAT0019888","hsa-miR-4751"
"2313","MI0025910","hsa-mir-8074"
"2314","MIMAT0031001","hsa-miR-8074"
"2315","MI0000746","hsa-mir-99b"
"2316","MIMAT0000689","hsa-miR-99b-5p"
"2317","MIMAT0004678","hsa-miR-99b-3p"
"2318","MI0000066","hsa-let-7e"
"2319","MIMAT0000066","hsa-let-7e-5p"
"2320","MIMAT0004485","hsa-let-7e-3p"
"2321","MI0000469","hsa-mir-125a"
"2322","MIMAT0000443","hsa-miR-125a-5p"
"2323","MIMAT0004602","hsa-miR-125a-3p"
"2324","MI0022646","hsa-mir-6801"
"2325","MIMAT0027502","hsa-miR-6801-5p"
"2326","MIMAT0027503","hsa-miR-6801-3p"
"2327","MI0003658","hsa-mir-643"
"2328","MIMAT0003313","hsa-miR-643"
"2329","MI0003140","hsa-mir-512-1"
"2330","MIMAT0002822","hsa-miR-512-5p"
"2331","MIMAT0002823","hsa-miR-512-3p"
"2332","MI0003141","hsa-mir-512-2"
"2333","MIMAT0002822_1","hsa-miR-512-5p"
"2334","MIMAT0002823_1","hsa-miR-512-3p"
"2335","MI0003786","hsa-mir-1323"
"2336","MIMAT0005795","hsa-miR-1323"
"2337","MI0003142","hsa-mir-498"
"2338","MIMAT0002824","hsa-miR-498-5p"
"2339","MIMAT0037323","hsa-miR-498-3p"
"2340","MI0003143","hsa-mir-520e"
"2341","MIMAT0002825","hsa-miR-520e-3p"
"2342","MIMAT0037324","hsa-miR-520e-5p"
"2343","MI0003144","hsa-mir-515-1"
"2344","MIMAT0002826","hsa-miR-515-5p"
"2345","MIMAT0002827","hsa-miR-515-3p"
"2346","MI0003145","hsa-mir-519e"
"2347","MIMAT0002828","hsa-miR-519e-5p"
"2348","MIMAT0002829","hsa-miR-519e-3p"
"2349","MI0003146","hsa-mir-520f"
"2350","MIMAT0002830","hsa-miR-520f-3p"
"2351","MIMAT0026609","hsa-miR-520f-5p"
"2352","MI0003147","hsa-mir-515-2"
"2353","MIMAT0002826_1","hsa-miR-515-5p"
"2354","MIMAT0002827_1","hsa-miR-515-3p"
"2355","MI0003148","hsa-mir-519c"
"2356","MIMAT0002831","hsa-miR-519c-5p"
"2357","MIMAT0002832","hsa-miR-519c-3p"
"2358","MI0003832","hsa-mir-1283-1"
"2359","MIMAT0005799","hsa-miR-1283"
"2360","MI0003149","hsa-mir-520a"
"2361","MIMAT0002833","hsa-miR-520a-5p"
"2362","MIMAT0002834","hsa-miR-520a-3p"
"2363","MI0003150","hsa-mir-526b"
"2364","MIMAT0002835","hsa-miR-526b-5p"
"2365","MIMAT0002836","hsa-miR-526b-3p"
"2366","MI0003151","hsa-mir-519b"
"2367","MIMAT0005454","hsa-miR-519b-5p"
"2368","MIMAT0002837","hsa-miR-519b-3p"
"2369","MI0003152","hsa-mir-525"
"2370","MIMAT0002838","hsa-miR-525-5p"
"2371","MIMAT0002839","hsa-miR-525-3p"
